player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
13598,,Adnan Farooq,Adnan Farooq,Right-hand bat,Right-arm medium,18/01/79,5,670
13599,,Adnan Danish,Adnan Danish,Right-hand bat,,30/10/95,5,1180
13600,,Adnan Butt,Adnan Butt,Right-hand bat,Legbreak,10/05/85,5,"796,383"
13601,,Adnan Butt,Adnan Butt,Right-hand bat,,27/07/86,5,383
13602,,Adnan Butt,Adnan Butt,Right-hand bat,Right-arm offbreak,04/04/79,5,383
13603,,Adnan Butt,Adnan Butt,Right-hand bat,Right-arm fast-medium,20/09/85,5,213
13604,,Adnan Brohi,Adnan Brohi,Left-hand bat,Right-arm offbreak,27/09/85,5,221
13605,,Adnan Baig,Adnan Baig,Right-hand bat,,19/05/84,5,1093
13606,,Adnan Amin,Adnan Amin,Right-hand bat,Right-arm medium-fast,03/05/85,5,160
13607,,Adnan Ameer,Adnan Ameer,Right-hand bat,,10/01/82,5,"221,432"
13608,,Adnan Akmal,Adnan Akmal,Right-hand bat,,13/03/85,5,"767,448,1006,641,561,260"
13609,,Adnan Aftab,Adnan Aftab,Right-hand bat,Right-arm offbreak,21/10/80,5,456
13610,,Adnan-ul-Haq,Adnan-ul-Haq,Right-hand bat,Right-arm fast-medium,25/12/80,5,491
13611,,Adil Zarif,Mohammad Adil Zarif,Right-hand bat,Right-arm offbreak,13/03/88,5,322
13612,,Adil Wajahat,Adil Wajahat,Right-hand bat,,22/03/74,5,777
13613,,Adil Raza,Adil Raza,Right-hand bat,Right-arm bowler,10/12/91,5,"1133,1147,561"
13614,,Adil Nisar,Adil Nisar,Left-hand bat,Legbreak,01/06/78,5,"777,491,796,728"
13615,,Adil Gulbahar,Adil Gulbahar,Right-hand bat,Right-arm offbreak,23/03/85,5,"986,786,322"
13616,,Adil Amin,Adil Amin,Right-hand bat,Right-arm offbreak,13/12/90,5,"1133,675,596"
13617,,Adil Akram,Adil Akram,,,06/05/92,5,
13618,,Adeel Malik,Adeel Malik,Right-hand bat,Right-arm medium-fast,23/12/85,5,"899,809,1213"
13619,,Adeel Malik,Adeel Malik,Right-hand bat,Legbreak,17/10/85,5,"194,567,82,383,946"
13620,,Adeel Hanif,Adeel Hanif,Right-hand bat,Right-arm offbreak,13/10/89,5,789
13621,,Adeel Basit,Adeel Basit,Right-hand bat,Right-arm offbreak,02/10/84,5,"213,358"
13622,,Abubakar Siddiq,Abubakar Siddiq,Right-hand bat,Slow left-arm orthodox,09/06/70,5,641
13623,,Abubakar Khan,Mohammad Abubakar Khan,Right-hand bat,Right-arm offbreak,15/05/93,5,561
13624,,Abrar Ahmed,Abrar Ahmed,Left-hand bat,,16/10/98,5,"348,1168"
13625,,Abid Rafiq,Abid Rafiq,Right-hand bat,,27/12/73,5,874
13626,,Abid Mahmood,Abid Mahmood,Right-hand bat,Right-arm medium,15/07/77,5,531
13627,,Abid Khan,Abid Khan,Right-hand bat,Right-arm bowler,09/09/92,5,275
13628,,Abid Imam,Abid Imam,Right-hand bat,Right-arm offbreak,14/07/73,5,899
13629,,Abid Ikram,Abid Ikram,Right-hand bat,,11/12/74,5,213
13630,,Abid Hussain,Abid Hussain,Right-hand bat,,07/04/80,5,874
13631,,Abid Hasan,Syed Abid Hasan,Right-hand bat,Right-arm fast-medium,29/08/95,5,"786,322"
13632,,Abid Ali,Abid Ali,,,11/04/96,5,320
13633,,Abid Ali,Abid Ali Rajput,Right-hand bat,,20/10/91,5,280
13634,,Abid Ali,Abid Ali Chaudhary,Right-hand bat,Right-arm medium-fast,10/07/88,5,789
13635,,Abid Ali,Abid Ali Mengal,Right-hand bat,Legbreak,25/02/93,5,"931,588"
13636,,Abid Ali,Abid Ali Qureshi,Right-hand bat,Right-arm offbreak,23/03/87,5,1203
13637,,Abid Ali,Abid Ali,Right-hand bat,Legbreak,16/10/87,5,"320,409,1180,1079,187,1133,25,260"
13638,,Abid Ali,Abid Ali,Right-hand bat,Right-arm offbreak,31/03/79,5,"777,221,432"
13639,,Abid Afridi,Abid Khan Afridi,,,01/01/80,5,"406,80"
13640,,Abdus Salam,Abdus Salam Afridi,Left-hand bat,Slow left-arm orthodox,24/09/74,5,"406,80"
13641,,Mughavi Wotsa,Mughavi Wotsa,Right-hand bat,Right-arm medium,06/12/92,2,806
13642,,Richard Wodehouse,Richard Lancelot Deane Wodehouse,,,1892-05-30,2,53
13643,,Oniel Wilson,Oniel Wilson,Right-hand bat,Right-arm medium,27/04/71,2,704
13644,,Abdur Rehman,Abdur Rehman,Right-hand bat,Right-arm medium,01/01/70,5,453
13645,,Abdur Rehman,Abdur Rehman,Left-hand bat,Slow left-arm orthodox,01/03/80,5,"767,670,626,187,1133,848,1046,383,946,754"
13646,,Abdur Rehman,Abdur Rehman,Right-hand bat,Right-arm medium,02/11/78,5,"641,789"
13647,,Abdur Rehman,Abdur Rehman,Right-hand bat,Right-arm medium,01/12/73,5,456
13648,,Abdur Rehman,Abdur Rehman Cheema,Right-hand bat,Slow left-arm orthodox,02/12/85,5,
13649,,Abdur Rehman,Abdur Rehman Muzammil,Right-hand bat,Right-arm offbreak,31/07/89,5,789
13650,,Abdur Rauf,Abdur Rauf Khan,Right-hand bat,Right-arm fast-medium,09/12/78,5,"767,1082,789,778,846,531"
13651,,Abdur Rahim,Abdur Rahim,Left-hand bat,Slow left-arm orthodox,02/01/75,5,432
13652,,Connor Williams,Connor Cecil Williams,Left-hand bat,Slow left-arm orthodox,07/08/73,2,"1035,294"
13653,,Chethan William,Chethan John William,Right-hand bat,Right-arm medium,04/04/85,2,"977,969,1134,1078"
13654,,Charles Wichers,Charles Ludolph Wichers,,,13/11/01,2,53
13655,,Desmond Whittaker,Desmond Terence Patrick Whittaker,Right-hand bat,,09/09/25,2,123
13656,,Robert Whitehead,Robert Christopher Whitehead,,,09/05/22,2,53
13657,,Abdul Wazir Ali,Abdul Wahab Wazir Ali,Right-hand bat,Right-arm medium,09/03/87,2,324
13658,,Syed Wazir Ali,Syed Wazir Ali,Right-hand bat,Right-arm medium,15/09/03,2,"1035,1075"
13659,,Abdul Waheed,Abdul Waheed,Right-hand bat,,19/09/77,5,
13660,,Abdul Wahab Dar,Abdul Wahab Dar,Left-hand bat,Legbreak googly,09/11/93,5,"409,1180"
13661,,Abdul Shakoor,Abdul Shakoor,Right-hand bat,Legbreak,15/06/82,5,"986,322"
13662,,Abdul Sattar,Abdul Sattar,Left-hand bat,Left-arm slow,02/01/84,5,82
13663,,Abdul Samad,Abdul Samad,Right-hand bat,,25/01/98,5,82
13664,,Abdul Saad,Abdul Saad,Left-hand bat,Legbreak,20/07/87,5,
13665,,Abdul Rehman Muzammil,Abdul Rehman Muzammil,Right-hand bat,Right-arm offbreak,31/07/89,5,"641,789"
13666,,Abdul Rehman Afzal,Abdul Rehman Afzal,Right-hand bat,,04/10/92,5,"641,789"
13667,,Abdul Rehman,Abdul Rehman,Right-hand bat,,22/04/96,5,586
13668,,Abdul Rehman,Abdul Rehman,Right-hand bat,Right-arm medium,10/02/94,5,461
13669,,Abdul Rehman,Malik Abdul Rehman,Right-hand bat,Right-arm medium-fast,10/02/94,5,213
13670,,Abdul Rehman,Abdul Rehman,Right-hand bat,Right-arm offbreak,15/05/92,5,"456,626"
13671,,Abdul Razzaq,Abdul Razzaq,Right-hand bat,Right-arm fast-medium,02/12/79,5,"767,257,843,37,443,1033,671,369,796,1006,533,1072,913,605,82,1085,109,260"
13672,,Siddhesh Wath,Siddhesh Kishor Wath,Right-hand bat,,03/07/97,2,951
13673,,Hemal Watekar,Hemal Haribhai Watekar,Right-hand bat,Right-arm offbreak,01/12/77,2,835
13674,,Waseem Raza,Waseem Raza Paray,Right-hand bat,Slow left-arm orthodox,03/01/93,2,112
13675,,Deepak Wassalwar,Deepak C Wassalwar,,,25/11/72,2,"387,951"
13676,,Wasiqur Rahman,Wasiqur Rahman,Right-hand bat,,29/12/94,2,520
13677,,Wasim Mubashwir,Wasim Mubashwir,Right-hand bat,Right-arm medium,30/04/00,2,11
13678,,Mohammed Wasid,Mohammad Wasid,Right-hand bat,Right-arm offbreak,15/06/73,2,929
13679,,Washington Sundar,Washington Sundar,Left-hand bat,Right-arm offbreak,05/10/99,2,"1035,51,92,1050,1186"
13680,,Waseem Ahmed,Waseem Ahmed,Right-hand bat,,11/12/93,2,98
13681,,Geoffrey Warren,Geoffrey Martin Warren,,,02/03/08,2,
13682,,Jayesh Warik,Jayesh Kishor Warik,,,05/03/97,2,
13683,,Siddhesh Warghante,Siddhesh Devidas Warghante,Right-hand bat,Right-arm medium,22/12/98,2,"769,884,419"
13684,,Jehangir Warden,Jehangir Sorabji Warden,Left-hand bat,Slow left-arm orthodox,1885-01-13,2,1035
13685,,Mohammad Waqeel,Mohammad Waqeel,Right-hand bat,Right-arm medium,15/07/86,2,783
13686,,Waqar Ahmed,Waqar Rashid Ahmed,Left-hand bat,Left-arm medium,06/07/83,2,733
13687,,Naseer  Want,Nissar Want,Right-hand bat,,01/07/82,2,112
13688,,Sudhir Wankhede,Sudhir Vijay Wankhede,Right-hand bat,,25/10/74,2,"387,951"
13689,,Apoorv Wankhade,Apoorv Vijay Wankhade,Right-hand bat,Right-arm medium,14/03/92,2,"510,38,951"
13690,,Abdul Rauf,Abdul Rauf,Right-hand bat,Right-arm medium,01/06/98,5,9
13691,,Abdul Rauf,Abdul Rauf,Right-hand bat,,05/12/88,5,"82,1133,561"
13692,,Abdul Rauf,Abdul Rauf,Right-hand bat,,04/06/92,5,588
13693,,Abdul Qadir,Abdul Qadir,Right-hand bat,Slow left-arm orthodox,01/09/80,5,641
13694,,Abdul Qadir,Abdul Qadir,Right-hand bat,Legbreak googly,15/02/75,5,899
13695,,Abdul Qadir,Abdul Qadir,Right-hand bat,Right-arm medium-fast,05/02/80,5,453
13696,,Abdul Qadeer,Abdul Qadeer,Right-hand bat,Right-arm fast-medium,07/02/70,5,796
13697,,Abdul Nasir,Abdul Nasir,Right-hand bat,Right-arm medium,15/12/83,5,406
13698,,Abdul Muqeet,Abdul Muqeet,Right-hand bat,Right-arm medium,03/09/90,5,789
13699,,Abdul Matin,Abdul Matin Khan,Right-hand bat,Right-arm medium-fast,23/09/93,5,1079
13700,,Abdul Mateen,Abdul Mateen,Right-hand bat,Right-arm fast-medium,16/07/73,5,"899,564"
13701,,Abdul Mannan,Haafiz Abdul Mannan,Left-hand bat,Legbreak,14/08/88,5,"456,1054,874"
13702,,Abdul Manan,Abdul Manan,Right-hand bat,Right-arm fast-medium,25/12/83,5,"1100,832"
13703,,Shamwang Wangnao,Shamwang Wangnao,Right-hand bat,Right-arm medium,26/12/97,2,806
13704,,Sohail Wani,Sohail Basir Wani,Right-hand bat,Right-arm medium,05/11/92,2,112
13705,,Hitesh Walunj,Hitesh Walunj,Right-hand bat,Slow left-arm orthodox,03/04/93,2,
13706,,Walia,Kamaljit Walia,Right-hand bat,Right-arm offbreak,20/11/83,2,895
13707,,Kishor Wakode,Kishor Sharad Wakode,Right-hand bat,Right-arm fast-medium,23/03/78,2,951
13708,,Akshay Wakhare,Akshay Anil Wakhare,Right-hand bat,Right-arm offbreak,03/10/85,2,"174,38,951,290"
13709,,Yogendra Wakaskar,Yogendra Shrikant Wakaskar,Right-hand bat,Right-arm medium-fast,16/10/78,2,294
13710,,Saurabh Wakaskar,Saurabh Pradeep Wakaskar,Left-hand bat,Legbreak googly,08/09/91,2,294
13711,,Kshemal Waingankar,Kshemal Makarand Waingankar,Right-hand bat,Right-arm medium-fast,05/04/85,2,"510,1161"
13712,,Himanshu Waingankar,Himanshu Waingankar,Right-hand bat,,07/10/77,2,
13713,,Abdul Majid,Abdul Majid,Left-hand bat,Slow left-arm orthodox,07/09/93,5,197
13714,,Abdul Majeed,Abdul Majeed,Right-hand bat,Legbreak,24/12/74,5,796
13715,,Abdul Latif,Abdul Latif,Right-hand bat,Right-arm medium,12/10/90,5,168
13716,,Abdul Khan,Abdul Jabbar Khan,Left-hand bat,,23/11/89,5,168
13717,,Abdul Jabbar,Abdul Jabbar,Left-hand bat,Slow left-arm orthodox,23/11/89,5,1093
13718,,Abdul Jabbar,Abdul Jabbar,Right-hand bat,Right-arm offbreak,24/04/87,5,588
13719,,Abdul Haq,Abdul Haq,Right-hand bat,,12/11/79,5,641
13720,,Tejesh Wagle,Tejesh Wagle,Right-hand bat,Right-arm medium,25/06/84,2,311
13721,,Aditya Waghmode,Aditya Arvind Waghmode,Left-hand bat,Right-arm offbreak,08/11/89,2,294
13722,,Digambar Waghmare,Digambar Kisanrao Waghmare,Right-hand bat,Legbreak googly,05/01/84,2,"769,419"
13723,,Atul Waghmare,Waghmare Atul Bholanath,Right-hand bat,Slow left-arm orthodox,07/03/80,2,951
13724,,Praful Waghela,Praful Giju Waghela,Left-hand bat,Legbreak googly,19/11/84,2,"92,1161,169"
13725,,Shrikant Wagh,Shrikant Bhaskar Wagh,Left-hand bat,Left-arm medium-fast,09/10/88,2,"1069,174,677,773,445,951"
13726,,Akshay Wadkar,Akshay Vinod Wadkar,Right-hand bat,,09/07/94,2,951
13727,,Kushal Wadhwani,Kushal Wadhwani,Right-hand bat,Legbreak googly,01/11/96,2,
13728,,Jatin Wadhwan,Jatin Satish Wadhwan,Right-hand bat,Right-arm medium,15/09/94,2,112
13729,,Nehal Wadhera,Nehal Wadhera,Left-hand bat,Legbreak,04/09/00,2,92
13730,,Kanhaiya Wadhawan,Kanhaiya Wadhawan,Right-hand bat,,27/09/01,2,112
13731,,Jitin Wadhawan,Jitin Wadhawan,Right-hand bat,Right-arm offbreak,15/09/94,2,"112,73,538"
13732,,Abdul Hameed,Abdul Hameed,Right-hand bat,Right-arm fast-medium,25/12/76,5,899
13733,,Abdul Hameed,Abdul Hameed,Left-hand bat,Left-arm bowler,06/11/81,5,"453,588"
13734,,Abdul Hameed,Abdul Hameed,Right-hand bat,Right-arm medium-fast,15/06/76,5,"453,588,764"
13735,,Abdul Hafeez,Abdul Hafeez,Right-hand bat,,31/10/77,5,406
13736,,Abdul Hafeez,Abdul Hafeez,Right-hand bat,,13/06/81,5,491
13737,,Abdul Hafeez,Abdul Hafeez Rahimoon,Right-hand bat,,12/03/94,5,280
13738,,Abdul Hadi,Abdul Hadi,,,17/05/01,5,402
13739,,Abdul Ghaffar,Abdul Ghaffar,Right-hand bat,Legbreak,13/05/92,5,"453,588"
13740,,Abdul Ghaffar,Abdul Ghaffar,Left-hand bat,Left-arm medium-fast,20/12/90,5,1180
13741,,Abdul Aziz,Abdul Aziz,Right-hand bat,,01/01/41,5,899
13742,,Abdul Aziz,Abdul Aziz,Right-hand bat,,07/02/92,5,9
13743,,Abdul Ameer,Abdul Ameer,Left-hand bat,Left-arm medium-fast,20/03/92,5,"626,809,628,1093,1110,1133"
13744,,Abdullah Shafique,Abdullah Shafique,Right-hand bat,Right-arm offbreak,20/11/99,5,"1097,1133"
13745,,Abdullah Mukaddam,Abdullah Mukaddam,,,31/03/88,5,1093
13746,,Abdullah Manzoor,Abdullah Manzoor,,,12/08/00,5,402
13747,,Atif Waddo,Atif Ahmed Waddo,Right-hand bat,,14/04/86,2,129
13748,,Abdullah Jan,Abdullah Jan,Right-hand bat,,05/01/90,5,588
13749,,Abbas Afridi,Abbas Afridi,Right-hand bat,Right-arm medium-fast,05/04/01,5,626
13750,,Aariz Kamal,Aariz Kamal,Right-hand bat,Right-arm offbreak,18/01/83,5,"809,628,1213,1093,778"
13751,,Aarish Ali,Aarish Ali,,,20/12/00,5,402
13752,,Aaqib Javed,Aaqib Javed,Right-hand bat,Right-arm fast-medium,05/08/72,5,"767,133,37,491,1082,153,686"
13753,,Aamir Zia,Aamir Zia,Right-hand bat,Right-arm medium,07/03/94,5,149
13754,,Aamer Zahid,Aamer Zahid,Right-hand bat,,05/06/72,5,777
13755,,Aamer Yousuf,Aamer Yousuf,Right-hand bat,Right-arm medium-fast,01/01/85,5,"564,1133"
13756,,Aamer Yamin,Aamer Yamin,Right-hand bat,Right-arm medium,26/06/90,5,"767,1168,533,641,344,789,564,848"
13757,,Aamer Sohail,Aamer Sohail,Right-hand bat,Legbreak,01/04/73,5,786
13758,,Aamer Sohail,Aamer Sohail,Left-hand bat,Slow left-arm orthodox,10/10/72,5,"213,564"
13759,,Aamer Sohail,Aamer Sohail,Left-hand bat,Slow left-arm orthodox,25/08/97,5,197
13760,,Aamer Shehzad,Aamer Shehzad,Left-hand bat,Left-arm medium,04/04/90,5,729
13761,,Aamer Sarfraz,Aamer Sarfraz,Left-hand bat,Left-arm bowler,03/03/91,5,
13762,,Aamer Sajjad,Aamer Sajjad,Right-hand bat,Right-arm offbreak,05/02/81,5,"796,409,690,187,25,728"
13763,,Aamer Panhwar,Aamer Ali Panhwar,Left-hand bat,Left-arm medium-fast,04/03/92,5,888
13764,,Aamer Nazir,Aamer Nazir,Right-hand bat,Right-arm fast-medium,02/01/71,5,"767,133,670,491,796"
13765,,Aamer Munir,Aamer Munir,Right-hand bat,Right-arm medium,16/09/78,5,796
13766,,Aamer Munir,Aamer Munir,Right-hand bat,,17/01/73,5,491
13767,,Aamer Manzoor,Aamer Manzoor,Right-hand bat,,05/05/71,5,796
13768,,Aamer Manzoor,Aamer Manzoor Faridi,Right-hand bat,,12/04/75,5,213
13769,,Aamer Mahmood,Aamer Mahmood,Right-hand bat,Right-arm fast-medium,16/12/77,5,406
13770,,Aamer Khan,Aamer Khan,Right-hand bat,Right-arm fast-medium,19/07/70,5,796
13771,,Aamer Khan,Aamer Khan,Right-hand bat,,11/07/72,5,"670,160"
13772,,Aamer Jamal,Aamer Jamal,Right-hand bat,Right-arm medium,05/07/96,5,1133
13773,,Aamer Jaffery,Aamer Jaffery,Right-hand bat,Legbreak,03/01/89,5,383
13774,,Aamer Ishaq,Aamer Ishaq,Right-hand bat,Right-arm offbreak,30/10/71,5,"491,915"
13775,,Aamer Iqbal,Aamer Iqbal,Right-hand bat,Legbreak,21/12/90,5,409
13776,,Aamer Iqbal,Iqbal Ahmed Aamer,Right-hand bat,,02/06/73,5,"777,899,809,1093,564,432"
13777,,Aamer Ijaz,Aamer Ijaz,Right-hand bat,,01/12/84,5,213
13778,,Aamer Hussain,Aamer Hussain,Right-hand bat,Slow left-arm orthodox,01/01/74,5,641
13779,,Aamer Hayat,Aamer Hayat,Right-hand bat,Right-arm medium-fast,28/08/82,5,1180
13780,,Aamer Gulzar,Aamer Gulzar,Right-hand bat,Legbreak,27/10/85,5,670
13781,,Aamer Gul,Aamer Gul,Right-hand bat,Right-arm offbreak,27/12/74,5,"213,796,724"
13782,,Aamer Gangat,Aamer Ahmed Gangat,Right-hand bat,Right-arm offbreak,28/10/76,5,899
13783,,Aamer Butt,Aamer Butt,Right-hand bat,Right-arm medium,14/04/76,5,796
13784,,Aamer Butt,Aamer Hussain Butt,Left-hand bat,Slow left-arm orthodox,22/06/77,5,491
13785,,Aamer Butt,Mohammad Aamer Butt,Left-hand bat,Left-arm fast-medium,05/04/71,5,670
13786,,Aamer Bhatti,Mohammad Aamer Bhatti,Left-hand bat,Slow left-arm orthodox,11/07/72,5,213
13787,,Aamer Bashir,Aamer Bashir,Right-hand bat,Right-arm medium,01/05/72,5,"213,641,789,564,406,786,846,34"
13788,,Aamer Baig,Aamer Baig,Right-hand bat,Right-arm offbreak,18/05/73,5,641
13789,,Aamer Aziz,Aamer Aziz,Right-hand bat,Legbreak,25/03/78,5,213
13790,,Aamer Atta,Aamer Atta,Right-hand bat,,16/09/76,5,344
13791,,Aamer Ali,Syed Aamer Ali,Right-hand bat,Left-arm fast-medium,23/02/70,5,777
13792,,Aaley Haider,Syed Aaley Haider,Right-hand bat,Right-arm offbreak,04/12/73,5,"133,456,491,899,786"
13793,,Aafan Rauf,Aafan Rauf Janjua,Right-hand bat,Right-arm offbreak,28/11/83,5,160
13794,,Afaq Shahid,Hafiz Mohammad Afaq Shahid,Right-hand bat,Right-arm medium,07/01/90,5,690
13795,,Yuvraj Singh,Yuvraj Singh,Left-hand bat,Slow left-arm orthodox,12/12/81,2,"1035,257,81,677,262,262,38,773,594,1186,336,707"
13796,,Umpr Yousof,Umpr Yousof,Right-hand bat,Right-arm medium,12/09/86,2,305
13797,,Thuruthi Abdulla Yousaf,Thuruthi Abdulla Yousaf,Left-hand bat,Left-arm medium,03/02/82,2,554
13798,,Tinu Yohannan,Tinu Yohannan,Right-hand bat,Right-arm medium-fast,18/02/79,2,"1035,64,1186"
13799,,Yogesh Sharma,Yogesh Sharma,Right-hand bat,Slow left-arm orthodox,15/09/98,2,"1145,92"
13800,,Yogesh Rawat,Yogesh Rawat,Right-hand bat,,02/01/92,2,1165
13801,,Yogesh Kumar,Yogesh Kumar,Right-hand bat,,05/07/95,2,471
13802,,Prakash Yogesh,Prakash Yogesh,Right-hand bat,Legbreak googly,15/09/83,2,
13803,,Govind Yogesh,Govind Yogesh,Right-hand bat,,14/02/86,2,750
13804,,Yogendra Singh,Yogendra Singh,Right-hand bat,Right-arm fast-medium,15/11/93,2,579
13805,,Shamsundar Yoganath,Shamsundar Yoganath,Right-hand bat,Legbreak,01/10/84,2,969
13806,,Greg Yashwant,Greg Yeshwant,Right-hand bat,Slow left-arm orthodox,28/11/84,2,750
13807,,Vikrant Yeligati,Vikrant Shyam Yeligati,Right-hand bat,Right-arm offbreak,23/04/85,2,"1161,38,592,463"
13808,,Yathin Reddy,Bokka Yathin Reddy,Right-hand bat,Right-arm offbreak,26/11/93,2,430
13809,,James Yates,James Ainsworth Yates,,,1883-11-24,2,53
13810,,Yash Dayal,Yash Dayal,Left-hand bat,Left-arm medium-fast,13/12/97,2,329
13811,,Yashwinder Singh,Yashwinder Singh,Right-hand bat,Right-arm offbreak,29/11/80,2,733
13812,,Yashu Sharma,Yashu Sharma,Left-hand bat,Right-arm offbreak,19/09/98,2,"633,480,578"
13813,,Yashpal Singh,Yashpal Singh,Right-hand bat,Right-arm medium,27/11/81,2,"317,510,46,310"
13814,,Yashpal sharma,Yashpal sharma,,,28/08/83,2,560
13815,,Kamsha Yangfo,Kamsha Yangfo,Right-hand bat,,16/11/92,2,681
13816,,Anand Yalvigi,Anand Ramrao Yalvigi,Right-hand bat,Right-arm offbreak,09/02/75,2,"977,769,1161"
13817,,S Yakoob,Syed Yakoob,Right-hand bat,Legbreak,11/02/82,2,430
13818,,Dishant Yagnik,Dishant Harendra Yagnik,Left-hand bat,,22/06/83,2,"126,929,771,445"
13819,,Vikas Yadav,Vikas Umesh Yadav,Right-hand bat,Slow left-arm orthodox,20/07/96,2,310
13820,,Vibhor Yadav,Vibhor Yadav,Right-hand bat,Right-arm medium-fast,28/03/91,2,1008
13821,,Vivek Yadav,Vivek Yadav,Right-hand bat,Legbreak,09/12/84,2,"81,929,312"
13822,,Vijendra Yadav,Vijendra Yadav,Right-hand bat,Right-arm medium,21/07/73,2,"387,929"
13823,,Vijay Yadav,Vijay Yadav,Right-hand bat,Right-arm offbreak,19/10/99,2,464
13824,,Umesh Yadav,Umeshkumar Tilak Yadav,Right-hand bat,Right-arm fast-medium,25/10/87,2,"1035,81,510,1186,951"
13825,,Upendra Yadav,Upendra Diwansingh Yadav,Right-hand bat,Right-arm offbreak,08/10/96,2,"329,783"
13826,,Tejashwi Yadav,Tejashwi Prasad  Yadav,Right-hand bat,Right-arm bowler,09/11/89,2,"81,1145"
13827,,Shamsher Yadav,Shamsher Umedsingh Yadav,Right-hand bat,Right-arm offbreak,12/12/94,2,"633,578"
13828,,Surendrakumar Yadav,Surendrakumar Shreepad Yadav,Right-hand bat,Right-arm medium,11/05/81,2,1161
13829,,Soni Yadav,Soni Kamlesh Yadav,Right-hand bat,Right-arm medium,25/03/94,2,"116,664"
13830,,Sreeram Yadav,Sreeram Julmee Yadav,Left-hand bat,,20/02/83,2,387
13831,,Sunil Yadav,Sunil Harishkumar Yadav,Right-hand bat,Legbreak googly,13/12/91,2,769
13832,,Salil Yadav,Salil Girishbhai Yadav,Right-hand bat,Legbreak,03/04/82,2,"516,308"
13833,,Sher Yadav,Sher Bahadur Yadav,Left-hand bat,Slow left-arm orthodox,04/12/84,2,866
13834,,Suryakumar Yadav,Suryakumar Ashok Yadav,Right-hand bat,"Right-arm medium, Right-arm offbreak",14/09/90,2,"808,510,1161,38"
13835,,Santhosh Yadav,Santhosh Amirtal yadav,Right-hand bat,Right-arm medium,14/12/85,2,866
13836,,Suraj Yadav,Suraj Yadav,Right-hand bat,Right-arm medium,26/10/87,2,"658,545,310"
13837,,Satyendra Yadav,Satyendra Yadav,Right-hand bat,Right-arm medium,28/01/70,2,"387,329"
13838,,Radha Yadav,Radha Prakash Yadav,Right-hand bat,Slow left-arm orthodox,21/04/00,2,"116,1191"
13839,,Rahul Yadav,Rahul Mahesh Yadav,Right-hand bat,,15/01/89,2,"704,1145,510"
13840,,RK Yadav,Raj Kapoor Yadav,Right-hand bat,Right-arm medium,13/12/85,2,520
13841,,Renu Yadav,Renu Amarchand Yadav,Right-hand bat,Slow left-arm orthodox,01/07/91,2,
13842,,Ranjit Yadav,Ranjit Yadav,Left-hand bat,Slow left-arm orthodox,10/06/78,2,"821,329"
13843,,Pramod Yadav,Pramod Ramnivas Yadav,Right-hand bat,Right-arm medium,13/01/75,2,929
13844,,Pramod Yadav,Pramod Kumar Yadav,Right-hand bat,Right-arm offbreak,01/11/95,2,1126
13845,,Premlata Yadav,Premlata Yadav,Right-hand bat,,06/03/91,2,664
13846,,Poonam Yadav,Poonam Yadav,Right-hand bat,Legbreak googly,29/07/88,2,661
13847,,Neelam Yadav,Neelam Yadav,Right-hand bat,Right-arm medium-fast,26/09/90,2,39
13848,,Madan Yadav,Madan Shivshankar Yadav,Right-hand bat,Slow left-arm orthodox,27/07/78,2,387
13849,,Mahendra Yadav,Mahendra Yadav,Right-hand bat,Right-arm fast-medium,29/12/82,2,329
13850,,Laxman Yadav,Laxman Lalan Yadav,,,03/08/94,2,
13851,,Krishna Yadav,Krishna Kumar Yadav,Left-hand bat,Right-arm offbreak,27/09/92,2,800
13852,,Khem Yadav,Khem Chand Yadav,Right-hand bat,Right-arm medium,23/10/98,2,300
13853,,Kapil Yadav,Kapil Yadav,Right-hand bat,Right-arm medium,17/03/87,2,704
13854,,Shivaji Yadav,Jogram Shivaji Yadav,Right-hand bat,Right-arm offbreak,06/09/76,2,430
13855,,Kishore Yadav,Jogam Raj Kishore Yadav,Right-hand bat,,18/05/78,2,430
13856,,Jyoti Yadav,Jyoti Prasad Yadav,Left-hand bat,Slow left-arm orthodox,26/09/77,2,329
13857,,Jai Prakash Yadav,Jai Prakash Yadav,Right-hand bat,Right-arm medium,07/08/74,2,"126,98,387"
13858,,Jitender Yadav,Jitender Yadav,,,20/11/89,2,
13859,,Himani Yadav,Himani Udaiveer Yadav,Right-hand bat,Right-arm medium-fast,09/04/95,2,
13860,,Harish Yadav,Harish Babulal Yadav,Right-hand bat,Right-arm offbreak,04/11/85,2,98
13861,,Gautam Yadav,Gautam Surendraprasad Yadav,Left-hand bat,Right-arm medium,05/05/85,2,1161
13862,,Dilip Yadav,Dilip Ramachandra Yadav,Left-hand bat,Left-arm medium,06/09/84,2,123
13863,,Deepak Kishanlal Yadav,Deepak Kishanlal Yadav,Right-hand bat,Right-arm offbreak,03/09/84,2,329
13864,,Devender Yadav,Devender Yadav,Right-hand bat,Right-arm medium-fast,11/09/92,2,800
13865,,Santosh Yadav,Balram Santosh Kumar Yadav,Left-hand bat,Right-arm offbreak,17/10/79,2,"430,38"
13866,,Baburao Yadav,Baburao Algu Yadav,Right-hand bat,Right-arm medium,06/11/82,2,"483,1033,951"
13867,,Arjun Yadav,Arjun Shivlal Yadav,Right-hand bat,Right-arm offbreak,23/12/81,2,"1096,430,1141"
