player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
4109,,Yasir Ali,Yasir Ali,Right-hand bat,Right arm Pace,15/10/85,5.0,"269,120"
4110,,Geeth Alwis,Waduthantrige Geeth Rasanga Kumarasiri Alwis,Left-hand bat,Left arm Orthodox,21/12/87,6.0,"201,72,529,235"
4111,,Ajith Alwis,Palpola Lakulitanege Ajith Wasantha Nilmini Alwis,Right-hand bat,Right arm Off spin,25/04/66,6.0,"35,23"
4112,,Yasim Murtaza,Yasim Murtaza,Left-hand bat,Left arm Orthodox,04/12/90,5.0,"446,314,120"
4113,,Kanishka Alvitigala,Kanishka Gihan Alvitigala,Right-hand bat,Right arm Pace,08/06/86,6.0,"241,351,139,130"
4114,,Hemantha Alles,Hettiarachchige Surath Hemantha Alles,Right-hand bat,Right arm Pace,10/11/76,6.0,"140,541,241,529,352"
4115,,Chandrick Ajireen,Chandrick Ajireen,Right-hand bat,,30/07/77,6.0,"572,23"
4116,,Roanaka Ahangamage,Damith Roanaka Ahangamage,Right-hand bat,Right arm Pace,14/05/94,6.0,"444,70"
4117,,Kasun Vidura,Appuhamilage Kasun Vidura Adikari,Left-hand bat,Left arm Orthodox,06/10/93,6.0,"201,399"
4118,,Widara Abeywardene,Widara Don Justus Abeywardene,Right-hand bat,Right arm Pace,07/03/75,6.0,"100,297,336"
4119,,Sanjeewa Roshan,Sanjeewa Roshan Abeywardana,Right-hand bat,Left arm Orthodox,04/10/82,6.0,"100,297,336"
4120,,Eashan Abeysinghe,Eashan Sanija Abeysinghe,Left-hand bat,Left arm Orthodox,29/07/83,6.0,"541,138"
4121,,Hiroshi Abeysinghe,Amathagodage Don Hiroshi Abeysinghe,Right-hand bat,Right arm Off spin,02/11/78,6.0,"383,136"
4122,,Milan Abeysekera,Milan Abeysekera,Left-hand bat,,30/11/93,6.0,"504,70"
4123,,Thamara Abeyratne,Meegamuwage Thamara Abeyratne,Right-hand bat,Right arm Off spin,21/09/78,6.0,"24,518,572,533"
4124,,Lasith Abeyratne,Lasith Abeyratne,Right-hand bat,,23/05/93,6.0,"276,399"
4125,,Nilakshan Abeyratne,Ganewattage Nilakshan Abeyratne,Right-hand bat,Right arm Off spin,03/09/79,6.0,"241,529"
4126,,Yasitha Abeykoon,Muthukuda Walawwe Yasitha Prabodha Abeykoon,Left-hand bat,Left arm Pace,12/05/90,6.0,"24,572,70,78"
4127,,Punyakantha Abeygunasekera,Punyakantha Abeygunasekera,Left-hand bat,Right arm Off spin,20/02/73,6.0,"241,572,504"
4128,,Dunil Abeydeera,Ruchintha Dunilkumara Abeydeera,Right-hand bat,Left arm Orthodox,28/09/84,6.0,"437,235,399"
4129,,Ikram Abdeen,Mohamed Ikram Abdeen,Right-hand bat,Left arm Pace,02/12/77,6.0,"321,572,504,529"
4130,,Tharaka Dushyantha,Makavita Gamachchilage Tharaka Dushyantha,Right-hand bat,,03/11/88,6.0,"529,336"
4131,,Gamini Dushantha,HW Gamini Ruwan Dushantha,Right-hand bat,Right arm Pace,20/07/70,6.0,"235,23"
4132,,Mahendra Dunusinghe,Mevan Mahendra Dunusinghe,Left-hand bat,Right arm Off spin,10/11/82,6.0,"572,372"
4133,,Chamara Dunusinghe,Chamara Iroshan Dunusinghe,Right-hand bat,,19/10/70,6.0,"301,35,504"
4134,,Sandamali Dolawatte,Sandamali Kumuduni Dolawatte,Right-hand bat,Right arm wrist spin,10/02/83,6.0,"383,136"
4135,,Waruna Dissanayake,Waruna Dissanayake,Right-hand bat,Right arm wrist spin,10/04/92,6.0,"70,352"
4136,,Shammi Kumara,Shammi Kumara Dissanayake,Right-hand bat,Right arm Off spin,01/01/80,6.0,"541,336"
4137,,Rumesh Buddika,Muthukumarana Landage Rumesh Buddika,Left-hand bat,Right arm Off spin,14/11/90,6.0,"138,399,23"
4138,,Sanjaya Dissanayake,Sanjaya Duminda Dissanayake,Right-hand bat,Right arm Off spin,27/01/75,6.0,"35,140"
4139,,Senaka Dissanayake,Senaka Dissanayake,Right-hand bat,Right arm Off spin,21/06/65,6.0,"24,180"
4140,,Weranga Dissanayake,Maddumage Weranga Buddika Dissanayake,Right-hand bat,Right arm Pace,22/09/85,6.0,"24,421"
4141,,Mahesha Dissanayake,Mahesha Upathissa Dissanayake,Left-hand bat,,11/11/78,6.0,"235,421"
4142,,Shohan Bowala,Dhanushka Shohan Praveen Bandara Bowala,Right-hand bat,Right arm Pace,25/10/86,6.0,"541,138,529"
4143,,Kanishka Boteju,Welathanthrige Kanishka Chathuranga Boteju,Left-hand bat,Right arm Off spin,11/04/89,6.0,"529,336"
4144,,Hemantha Boteju,Jayawardene Welathanthrige Hemantha Devapriya Boteju,Right-hand bat,Right arm Pace,03/11/77,6.0,"301,140,541,572,336"
4145,,Sohan Boralessa,Sohan Chinthaka de Silva Boralessa,Right-hand bat,Left arm Orthodox,06/08/85,6.0,"105,541,351,504,235"
4146,,Nilantha Bopage,Nilantha Sanjeewa Bopage,Right-hand bat,Right arm Pace,01/01/72,6.0,"140,24,541,336"
4147,,Susantha Dissanayake,Dissanayake Mudiyanselage Susantha Dissanayake,Right-hand bat,,07/06/74,6.0,"572,100,533"
4148,,Shanuka Dissanayake,Dissanayake Mudiyanselage Gimhan Shanuka Dissanayake,Right-hand bat,Left arm Orthodox,10/05/77,6.0,"105,140"
4149,,Chameera Dissanayake,Dissanayake Mudiyanselage Madushan Chameera Dissanayake,Right-hand bat,Left arm Orthodox,10/12/95,6.0,"24,403"
4150,,Dharshana Bodiyabaduge,Dharshana Bodiyabaduge,Right-hand bat,Left arm Orthodox,06/08/75,6.0,"100,336"
4151,,Kasun Bodhisha,Pathiranage Kasun Bodhisha,Left-hand bat,Left arm Orthodox,13/09/85,6.0,"321,572,529"
4152,,Minod Bhanuka,Minod Bhanuka Ranasinghe,Left-hand bat,,29/04/95,6.0,"235,399"
4153,TM Dilshan,Tillakaratne Dilshan,Tillakaratne Mudiyanselage Dilshan,Right-hand bat,Right arm Off spin,14/10/76,6.0,"301,146,396,140,388,479,403,252,422,272,584,336,437,128,23"
4154,,Ishara Dilshan,Gange Ishara Dilshan,Right-hand bat,Left arm Orthodox,14/04/84,6.0,"372,504,437"
4155,,Rajitha Basnayake,Rajitha Milan Kumara Basnayake,Right-hand bat,Right arm Pace,07/10/78,6.0,"24,572"
4156,,Daniel Bartholamiuz,Daniel Shymal Bartholamiuz,Right-hand bat,,20/01/92,6.0,"529,23"
4157,,Niroshan Bandaratilleke,Mapa Rallalage Chandima Niroshan Bandaratilleke,Right-hand bat,Left arm Orthodox,16/05/75,6.0,"301,113,105,241,23"
4158,,Charitha Bandaratilleke,Charitha Indika Bandaratilleke,Right-hand bat,Left arm Orthodox,12/06/77,6.0,"221,572"
4159,,Aruna Bandaranayake,Thellamura Hettige Aruna Imedra Kumara Bandaranayake,Right-hand bat,Right arm Pace,18/11/81,6.0,"68,572,297"
4160,,Gihan Dilruk,Wijeweera Kankanamge Gihan Dilruk,Right-hand bat,Right arm Off spin,08/10/86,6.0,"138,352"
4161,,Dilhara Lokuhettige,Loku Hettige Danushka Dilhara,Right-hand bat,Right arm Pace,03/07/80,6.0,"301,35,321,572,72"
4162,,Anushka Ramanayake,Ramanayake Suduweli Kandage Anushka Priya Dilantha,Right-hand bat,Right arm Pace,27/07/79,6.0,"221,533"
4163,,Thissa Sanjeewa,Manathunga Arachchige Thissa Sanjeewa Bandara,Right-hand bat,Right arm Pace,01/05/92,6.0,"201,138"
4164,,Chaminda Bandara,Konara Mudiyanselage Chaminda Bandara,Left-hand bat,Left arm Pace,22/05/87,6.0,"301,315,235"
4165,,Nadeesha Dilani,Nadeesha Dilani,Right-hand bat,Right arm Pace,19/02/92,6.0,"408,426"
4166,,Niroshan Dickwella,Dickwella Patabendige Dilantha Niroshan Dickwella,Left-hand bat,,23/06/93,6.0,"301,504,139,399"
4167,,Sandun Dias,Wadugemudalige Manuel Milinda Sandun Dias,Right-hand bat,Right arm Pace,29/07/85,6.0,"310,504,52,399,23"
4168,,Ranga Dias,Wadugamudalige Joseph Maurice Ranga Dias,Right-hand bat,Right arm Pace,14/08/79,6.0,"140,139,23"
4169,,Malinga Bandara,Herath Mudiyanselage Charitha Malinga Bandara,Right-hand bat,Right arm wrist spin,31/12/79,6.0,"301,396,321,179,403,343,504,138,23"
4170,,Charith Bandara,Ambahera Mudiyanselage Charith Madushanka Kumara Bandara,Left-hand bat,Left arm Pace,21/06/86,6.0,"113,572,533,421"
4171,,Deshan Dias,Ponnahannadige Deshan Dias,Left-hand bat,,12/03/92,6.0,"113,140,24,241,518"
4172,,Mahesh Dias,Nanayakkara Ambagahadoowage Don Mahesh Maduranga Dias,Right-hand bat,Right arm Off spin,01/08/81,6.0,"241,352"
4173,,Lassana Dias,Kalupahana Liyanage Sajeewa Lassana Dias,Left-hand bat,Left arm Orthodox,09/12/79,6.0,"113,23"
4174,,Prasad Dias,Alapperuma Arachchige Anura Prasad Dias,Right-hand bat,,21/08/88,6.0,"541,529"
4175,,Nuwan Dharshana,Hittina Maluwage Sisil Nuwan Dharshana,Right-hand bat,Right arm Pace,06/06/83,6.0,"276,352"
4176,,Mapa Bandara,Maparalalage Damith Gunaratne Mapa Bandara,Right-hand bat,,20/05/86,6.0,"241,68,504"
4177,,Sanjeewa Bulathwala,Bulathwalage Weranga Kasun Sanjeewa Bulathwala,Right-hand bat,Right arm Pace,02/01/88,6.0,"68,421"
4178,,Rajeewa Balasuriya,Kasun Rajeewa Balasuriya,Right-hand bat,Right arm Pace,10/01/89,6.0,"138,529,352,231"
4179,,Videsh Balasubramaniam,Videsh Anushman Balasubramaniam,Right-hand bat,Right arm wrist spin,26/04/86,6.0,"399,98"
4180,,Tilaksha Sumanasiri,Tilaksha Malshan Sumanasiri Anthony Baduge,Right-hand bat,Right arm Off spin,20/01/95,6.0,"138,399"
4181,,Indika Baddegama,Indika Suresh Baddegama,Right-hand bat,Right arm Pace,14/01/79,6.0,"24,180"
4182,,Krishan Dharmasena,Krishan Dharmasena,Right-hand bat,Right arm Off spin,29/11/66,6.0,"35,504,23"
4183,,Kumar Dharmasena,Handunnettige Deepthi Priyantha Kumar Dharmasena,Right-hand bat,Right arm Off spin,24/04/71,6.0,"301,140,100,504"
4184,,Amila Dharmapriya,Kandambige Amila Dharmapriya,Right-hand bat,Right arm Off spin,01/11/82,6.0,"276,68"
4185,,Koshan Dhanushka,Hangili Gurunhelage Koshan Dhanushka Jayawickrama,Right-hand bat,Right arm Off spin,04/03/93,6.0,"138,399"
4186,,Dilshan Dhanushka,Dilshan Dhanushka Wijayawickrama,Right-hand bat,Right arm Pace,03/09/92,6.0,"68,399"
4187,,Thiran Dhanapala,Thiran Ruvintha Dhanapala,Right-hand bat,,17/09/96,6.0,"70,399"
4188,,Ranil Dhammika,Dunusinghe Gedera Ranil Dhammika,Left-hand bat,Left arm Orthodox,27/12/80,6.0,"24,201,518,504,529,352,235,399"
4189,,Sameera de Zoysa,Rannulu Sameera Sadarange Saman de Zoysa,Left-hand bat,,31/01/87,6.0,"68,138,139,78,399,231"
4190,,Sudheera De Zoysa,Runmuni Sudheera Randheera De Zoysa,Left-hand bat,Left arm Orthodox,08/10/84,6.0,"276,100,533,437,52,399"
4191,,Namal de Zoysa,Hondamuni Namal Sandakelum de Zoysa,Left-hand bat,Right arm Off spin,13/06/88,6.0,"100,84"
4192,,Manjula de Zoysa,Handamuni Hareendra Manjula de Zoysa,Right-hand bat,Right arm Off spin,11/07/83,6.0,"321,437,525"
4193,,Thushendra De Zoysa,Demuni Thushendra De Zoysa,Left-hand bat,Right arm Pace,29/11/78,6.0,"24,201"
4194,,Nalliah Devarajan,Nalliah Devarajan,Right-hand bat,Right arm Off spin,24/08/65,6.0,"35,504"
4195,,Gaurav Deva,Sebastian Gaurav Deva,Right-hand bat,Right arm Pace,22/03/94,6.0,"70,399"
4196,,Gayan de Silva,Yakupiti Gayan Asanka De Silva,Right-hand bat,,12/01/88,6.0,"35,113,541,504"
4197,,Anjana De Silva,Yureshka Anjana De Silva,Right-hand bat,Right arm Pace,03/03/97,6.0,"113,276"
4198,,Thushira de Silva,Wali Thushira de Silva,Right-hand bat,,28/05/70,6.0,"68,23"
4199,,Sujeewa de Silva,Weddikkara Ruwan Sujeewa de Silva,Right-hand bat,Left arm Pace,07/10/79,6.0,"301,541,321,518,72,336,139"
4200,,Nilan De Silva,Walimuni Nilan De Silva,Right-hand bat,Right arm Off spin,28/06/71,6.0,"541,572,336,23"
4201,,Dinesh de Silva,Walimunige Dinesh de Silva,Right-hand bat,Right arm Off spin,28/06/71,6.0,"541,572,336"
4202,,Thikshila de Silva,Sammu Nirwantha Thikshila de Silva,Left-hand bat,Right arm Pace,16/12/93,6.0,"301,201"
4203,,Lanka de Silva,Sanjeewa Kumara Lanka De Silva,Right-hand bat,Right arm Off spin,29/07/75,6.0,"301,24,541,68,23,231"
4204,,Jeewan Chamikara,Seekkuarachchige Jeewan Chamikara de Silva,Right-hand bat,Right arm Off spin,10/08/84,6.0,"100,297"
4205,,Suranga De Silva,Semon Hewage Suranga Nadika De Silva,Right-hand bat,Right arm Pace,13/09/81,6.0,"138,336,399"
4206,,Shehan Aravinda,Shehan Aravinda de Silva,Right-hand bat,Right arm Pace,08/11/86,6.0,"35,78"
4207,,Sunesh Amila,Sunesh Amila De Silva,Right-hand bat,Right arm Pace,30/09/74,6.0,"35,100"
4208,,Wanindu Hasaranga,Pinnaduwage Wanindu Hasaranga de Silva,Right-hand bat,Right arm wrist spin,29/07/97,6.0,"301,541,399"
4209,,Vishad Randika,Ponnadura Vishad Randika De Silva,Right-hand bat,,02/09/97,6.0,"241,399"
4210,,Vishwa Buddika,Pettagana Chaminda Vishwa Buddhika De Silva,Right-hand bat,Right arm Pace,28/06/78,6.0,"437,377"
4211,,Chaturanga de Silva,Pinnaduwage Chaturanga de Silva,Left-hand bat,Left arm Orthodox,17/01/90,6.0,"301,201,572,97,139"
4212,,Aravinda de Silva,Pinnaduwage Aravinda de Silva,Right-hand bat,Right arm Off spin,17/10/65,6.0,"301,491,343,504"
4213,,Nilakshi de Silva,Nishanka Nilakshi Damayanthi de Silva,Right-hand bat,Right arm Pace,27/09/89,6.0,"383,136"
4214,,Dilhan Cooray,Pestheruweliyanralalage Dilhan Mario Anthony Cooray,Right-hand bat,Right arm Off spin,10/03/87,6.0,"113,24,399,23"
4215,,Harsha Cooray,Nawalage Harsha Gihan Cooray,Right-hand bat,Right arm Off spin,23/11/83,6.0,"201,529,78"
4216,,Ajit Cooray,Muthuthantrige Priyantha Ajit Cooray,Right-hand bat,Right arm Pace,13/12/64,6.0,"35,100,336"
4217,,Sangeeth Cooray,Manna Marakkalage Malindu Sangeeth Cooray,Left-hand bat,Right arm Off spin,15/03/95,6.0,"572,529"
4218,,Malith Cooray,Malith Lalitha Cooray,Right-hand bat,Right arm Pace,30/01/90,6.0,"24,97,352,377"
4219,,Chathuranga de Silva,Manimeldura Nimesha Chathuranga de Silva,Right-hand bat,Right arm Pace,14/03/87,6.0,"24,241,504"
4220,,Malaka De Silva,Malaka Mahendra De Silva,Right-hand bat,Left arm Orthodox,29/01/75,6.0,"321,437"
4221,,Dinusha Maduranga,Manimeldura Dinusha Maduranga de Silva,Right-hand bat,Right arm Pace,14/03/87,6.0,"24,352"
4222,,Lakshitha de Silva,Muthumuni Raween Lakshitha de Silva,Right-hand bat,Right arm Pace,30/04/90,6.0,"70,352"
4223,,Yohan de Silva,Kaluarachchige Yohan de Silva,Left-hand bat,Right arm Off spin,14/04/85,6.0,"396,140,372,504,72"
4224,,Visura Chinthaka,Nupe Hewage Visura Chinthaka,Right-hand bat,Right arm Off spin,03/12/78,6.0,"68,518,221"
4225,,Umega Chaturanga,Jasenthuliyana Umega Chaturanga,Left-hand bat,Left arm Orthodox,03/06/84,6.0,"321,572"
4226,,Suraj Sanjeewa,Kalumith Suraj Sanjeewa de Silva,Right-hand bat,Right arm Pace,17/02/72,6.0,"321,236,437,139"
4227,,Sajeewa de Silva,Karunakalage Sajeewa Chanaka De Silva,Left-hand bat,Left arm Pace,11/01/71,6.0,"301,24,504,336"
4228,,Madura Sanjaya,Kalumith Madura Sanjaya de Silva,Right-hand bat,Right arm Off spin,12/03/83,6.0,"100,437,421"
4229,,Chirantha De Silva,Koggala Marakkalage Pradeep Chirantha De Silva,Left-hand bat,,01/04/88,6.0,"24,352,437"
4230,,Dinesh Manjula de Silva,Jayamuni Dinesh Manjula de Silva,Right-hand bat,Right arm Pace,06/09/84,6.0,"276,533,352,421"
4231,,Sanjaya Chathuranga,Illeperuma Arachige Sanjaya Chathuranga,Left-hand bat,Right arm wrist spin,22/05/92,6.0,"113,297,138,529,139,78"
4232,,Yashira Chanuka,Embulawala Walawwe Yashira Chanuka,Left-hand bat,Right arm Pace,29/03/89,6.0,"315,529,352"
4233,,Danuja Nandana,Haturusingha Danuja Nandana de Silva,Left-hand bat,Right arm Pace,11/03/81,6.0,"113,297"
4234,,Gihan De Silva,Gihan Trevor De Silva,Left-hand bat,,25/07/85,6.0,"140,72,139,52,399,23"
4235,,Iroshan de Silva,Elekuttege Don Iroshan Lakpriya de Silva,Right-hand bat,Right arm Off spin,08/01/79,6.0,"68,572"
4236,,Nalaka de Silva,Dinayadura Gihan Nalaka de Silva,Right-hand bat,Right arm Off spin,19/12/79,6.0,"24,518,138"
4237,,Janith Sameera de Silva,Diyabu Arachchige Janith Sameera de Silva,Right-hand bat,Right arm Off spin,30/09/87,6.0,"297,336"
4238,,Vindika Chandrasiri,Hewa Kahakandage Don Vindika Nadeera Chandrasiri,Left-hand bat,Right arm Pace,28/01/88,6.0,"572,377"
4239,,Jayalal Chandrasekara,Neelagama Lekamalage Priyantha Jayalal Chandrasekara,Right-hand bat,Right arm Pace,01/11/85,6.0,"504,529"
4240,,Ron Chandraguptha,Ron Kashyapa Chandraguptha,Left-hand bat,Left arm wrist,22/02/95,6.0,"541,139,23"
4241,,Pradeep Chanditha,Wewalwala Hewage Pradeep Chanditha,Right-hand bat,Right arm Pace,26/06/85,6.0,"140,529"
4242,,Dinesh Chandimal,Lokuge Dinesh Chandimal,Right-hand bat,Right arm Off spin,18/11/89,6.0,"301,504,74,72,97,139,130,78,399"
4243,,Upul Chandana,Umagiliya Durage Upul Chandana,Right-hand bat,Right arm wrist spin,07/05/72,6.0,"301,179,504,23"
4244,,Chandana Samarasinghe,Samarasinghage Chandana,Left-hand bat,Right arm wrist spin,01/05/77,6.0,"35,138,139"
4245,,Manoj Chanaka,Payagala Udawattage Manoj Chanaka,Right-hand bat,Right arm Pace,17/11/84,6.0,"24,201,572,297,78,52,399"
4246,,Chalana de Silva,Weeraddana Chalana de Silva,Right-hand bat,Left arm Orthodox,08/10/93,6.0,"201,241,321"
4247,,Bathesha de Silva,Bathisha De Silva,Right-hand bat,Right arm Off spin,11/07/76,6.0,"35,140,24,23"
4248,,Dhananjaya de Silva,Dhananjaya Maduranga de Silva,Right-hand bat,Right arm Off spin,06/09/91,6.0,"301,113,138,139,130,399"
4249,,Dushmantha Chameera,Pathira Vasan Dushmantha Chameera,Right-hand bat,Right arm Pace,11/01/92,6.0,"301,504,74,139,130"
4250,,Nuwan Chamara,Delwala Bandulage Nuwan Chamara,Right-hand bat,Right arm Pace,29/04/83,6.0,"140,24"
4251,,Manoj Deshapriya,Ambegoda Liyanage Don Manoj Deshapriya,Left-hand bat,Right arm Pace,07/09/81,6.0,"100,23"
4252,,Indika de Saram,Samantha Indika de Saram,Right-hand bat,Right arm Off spin,02/09/73,6.0,"301,284,140,241,572,138,72,318,23"
4253,,Danushka de Saram,Sriwardene Danushka de Saram,Left-hand bat,Right arm Pace,22/05/85,6.0,"518,100,70"
4254,,Pradeep Demunhewayn,Susantha Pradeep Demunhewayn,Right-hand bat,Right arm Pace,09/09/80,6.0,"403,504"
4255,,Pathum de Mel,Widanalage Pathum Dhanushka de Mel,Right-hand bat,Right arm Pace,23/08/85,6.0,"518,100,52"
4256,,Sanitha de Mel,Vidanalage Sanitha Ruwantha de Mel,Right-hand bat,Right arm Pace,15/11/92,6.0,"241,241,399"
4257,,Akthab Cader,Mohomed Akthab Ardil Hamza Abdul Cader,Right-hand bat,Left arm Pace,03/01/95,6.0,"113,235"
4258,,Dumila Dedunu,Ramma Waduge Dumila Dedunu,Right-hand bat,,01/03/79,6.0,"383,136"
4259,,Guy de Alwis,Ronald Guy De Alwis,Right-hand bat,,15/02/60,6.0,"301,235"
4260,,Mahesh De Alwis,Mahesh Priyanka De Alwis,Left-hand bat,Right arm Off spin,26/04/75,6.0,"100,336"
4261,,Anuk de Alwis,Adambarage Anuk Sasanka de Alwis,Right-hand bat,Left arm Orthodox,18/11/91,6.0,"572,23"
4262,,Hasitha de Silva,Kaluperuma Shanika Hasitha de Silva,Right-hand bat,Right arm Pace,29/06/87,6.0,"572,138,437"
4263,,Harsha de Silva,Kananke Kankanamalage Harsha Udaya Kumara de Silva,Left-hand bat,Right arm Pace,16/12/84,6.0,"113,100,533"
4264,,Yasith de Silva,Ellawala Kankanamge Yasith Aravinda de Silva,Left-hand bat,Right arm Off spin,15/06/87,6.0,"336,421"
4265,,Pubudu Dassanayake,Pubudu Bathiya Dassanayake,Right-hand bat,,11/07/70,6.0,"498,301,140,541,241,235"
4266,,Vimukthi Dasanayake,Vimukthi Dasanayake,Right-hand bat,Left arm Pace,08/03/90,6.0,"201,97"
4267,,Dinesh Daminda,Thawalampolage Dinesh Daminda Darshanapriya,Right-hand bat,Right arm Pace,23/10/83,6.0,"105,138,139"
4268,,Roshan Darling,Roshan Janath Darling,Right-hand bat,Right arm Pace,12/12/87,6.0,"24,336"
4269,,Dinesh Danthanarayana,Dinesh Udara Danthanarayana,Left-hand bat,Right arm Off spin,16/02/83,6.0,"317,35"
4270,,Jehan Daniel,Jehan Kieth Zeon Daniel,Right-hand bat,Right arm Pace,12/04/99,6.0,"241,399"
4271,,Ian Daniel,Gerald Ian Daniel,Right-hand bat,Right arm Pace,17/08/81,6.0,"105,396,140,138,235,139,23"
4272,,Sagara Dananjaya,Ganvari Sagara Dananjaya,Right-hand bat,Left arm Orthodox,06/09/81,6.0,"437,421"
4273,A Dananjaya,Akila Dananjaya,Mahamarakkala Kurukulasooriya Patabendige Akila Dananjaya Perera,Left-hand bat,Right arm Off spin,04/10/93,6.0,"301,411,465"
4274,,Rohit Damodaran,Rohit Damodaran,Right-hand bat,Right arm Off spin,28/05/92,6.0,"201,321"
4275,,Sanka Dinesh,Sanka Dinesh Dammika,Right-hand bat,Left arm Pace,17/10/87,6.0,"100,352"
4276,,Amal Dalugoda,Amal Prasantha Dalugoda,Right-hand bat,Left arm Orthodox,05/12/73,6.0,"35,113,541,336"
4277,,Demintha Dahanayake,Demintha Harshan Dahanayake,Right-hand bat,Right arm Off spin,19/09/86,6.0,"504,529"
4278,,Niranjan Dabare,Niranjan Dabare,Right-hand bat,Right arm Off spin,22/10/71,6.0,"541,100"
4279,,Shaminda Eranga,Ranaweera Mudiyanselage Shaminda Eranga,Right-hand bat,Right arm Pace,23/06/86,6.0,"301,105,201,139,23"
4280,,Angelo Emmanuel,Angelo Banim Emmanuel,Left-hand bat,Right arm Pace,02/04/91,6.0,"421,278"
4281,,Lasith Embuldeniya,Lasith Embuldeniya,Left-hand bat,Left arm Orthodox,26/10/96,6.0,"301,504,70"
4282,,Buddhika Ekanayake,Yapa Mudiyanselage Wagesha Buddhika Ekanayake,Left-hand bat,,09/08/77,6.0,"35,336,437"
4283,,Kasun Ekanayake,Kasun Chathuranga Ekanayake,Right-hand bat,Right arm Off spin,21/11/89,6.0,"315,352"
4284,,Indika Ekanayake,Indika Ekanayake,Right-hand bat,Right arm Off spin,21/04/70,6.0,"241,180,315"
4285,,Madushanka Ekanayake,Gunamuni Sankaruwan Madushanka Ekanayake,Right-hand bat,Right arm Pace,13/01/90,6.0,"138,437,399"
4286,,Dushantha Ekanayake,Ekanayake Mudiyanselage Dushantha Ekanayake,Right-hand bat,Right arm Pace,08/06/69,6.0,"140,24"
4287,,Buwaneka Ekanayake,Buwaneka Milinda Bandara Ekanayake,Left-hand bat,,18/09/89,6.0,"572,97,399"
4288,,Chanaka Ediriweerage,Chanaka Lakshitha Ediriweerage,Right-hand bat,Right arm Pace,28/11/83,6.0,"68,529"
4289,,Bradmon Ediriweera,Prince Bradman Ediriweera,Left-hand bat,Right arm Pace,19/09/75,6.0,"140,541,518,336,139,399,23"
4290,,Pubudu Edirisinghe,Edirisinghage Pubudu Priyankara Edirisinghe,Right-hand bat,Right arm Off spin,31/12/88,6.0,"113,529,377"
4291,,Nisal Francisco,Nisal Aparna Francisco,Left-hand bat,Right arm wrist spin,01/07/97,6.0,"317,140"
4292,,Jude Francis,Winaya Gamage Chaminda Suresh Jude Francis,Right-hand bat,Left arm Orthodox,12/07/79,6.0,"100,336"
4293,,Shantha Fonseka,Piramanasinghe Shantha Roshan Fonseka,Left-hand bat,Left arm Pace,28/09/75,6.0,"35,24"
4294,,Saman Fonseka,Hewafonsekage Saman Surendra Fonseka,Right-hand bat,Right arm Off spin,08/07/69,6.0,"321,403"
4295,,Yohan Fernando,Yohan Shanaka Fernando,Right-hand bat,,29/08/88,6.0,"504,529"
4296,,Lakshan Fernando,Wennakuwatta Waduge Rangiksha Lakshan Fernando,Left-hand bat,Right arm wrist spin,13/02/82,6.0,"317,100"
4297,,Chamesh Fernando,Wannakuwatta Waduge Chamesh Sanka Fernando,Right-hand bat,Right arm Off spin,01/03/89,6.0,"100,336,352,421"
4298,,Thushara Fernando,Waduge Suranga Thushara Fernando,Right-hand bat,Right arm wrist spin,18/09/82,6.0,"100,297"
4299,,Rose Fernando,Warnakolasooriya Rose Priyanka Fernando,Right-hand bat,Right arm Off spin,28/07/79,6.0,"345,136"
4300,,Wesley Fernando,Wesley Rasika Fernando,Right-hand bat,Right arm Off spin,03/12/77,6.0,"572,235,421"
4301,,Lakmal Fernando,Weerahannadige Niroshan Lakmal Fernando,Right-hand bat,,28/11/87,6.0,"100,336"
4302,,Lasith Fernando,Weerahannadige Lasith Priyamal Fernando,Right-hand bat,Right arm Off spin,08/04/83,6.0,"504,72,235,78,399"
4303,,Avishka Fernando,Weerahandige Inol Avishka Fernando,Right-hand bat,Right arm Pace,05/04/98,6.0,"301,399"
4304,,Denuwan Fernando,Welisarage Harsha Lahiru Denuwan Fernando,Right-hand bat,Right arm Pace,26/02/89,6.0,"140,24,399"
4305,,Hiruka Fernando,Wannakawatiawadune Hiruka Dilani Fernando,Left-hand bat,Left arm Orthodox,30/09/76,6.0,"383,136"
4306,,Berney Fernando,Warnakulasooriya Berney Verney Rangika Fernando,Right-hand bat,Right arm Off spin,30/03/81,6.0,"383,390"
4307,,Wirantha Fernando,Wirantha Fernando,Right-hand bat,,06/02/59,6.0,"241,100"
4308,,Nisal Fernando,Ungamandadige Nisal Kumudusiri Fernando,Right-hand bat,,10/03/70,6.0,"301,24,100,235"
4309,,Kalum Fernando,Uswatta Liyanage Kalum Deshapriya Fernando,"Right-hand bat, Right-hand bat",Right arm Pace,28/05/79,6.0,"504,336"
4310,,Charitha Buddhika,Thudellage Charitha Buddhika Fernando,Right-hand bat,Right arm Pace,22/08/80,6.0,"301,140,541,297,336"
4311,,Lahiru Fernando,Sampathwaduge Lahiru Sithpriya Fernando,Right-hand bat,Right arm wrist spin,27/05/88,6.0,"336,421"
4312,,Shehan Fernando,Shehan Ian Fernando,Right-hand bat,Right arm Off spin,14/04/93,6.0,"241,138,399"
4313,,Sajith Fernando,Sajith Ian Fernando,Left-hand bat,Right arm Off spin,27/09/72,6.0,"241,351,139,23"
